YEAR,MONTH,DATE,SITE,TRANSECT,SP_CODE,PERCENT_COVER,DENSITY,WM_GM2,DRY_GM2,SFDM,AFDM,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,MOBILITY,GROWTH_MORPH,COARSE_GROUPING
2018,10,2018-10-24,REFU,1,SFL,-99999,0,0,0,0,0,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,1,SGUT,-99999,0,0,0,-99999,0,Scorpaena guttata,California Scorpionfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,1,SPL,-99999,6.33333333333333,148.20648995471,51.4276520142845,24.0094513726631,21.0453215735689,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,1,SPUL,-99999,0,0,0,-99999,0,Semicossyphus pulcher,California Sheephead,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Semicossyphus,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,1,SSER,-99999,0,0,0,-99999,0,Sebastes serranoides,Olive Rockfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,1,ST,0,-99999,0,0,0,0,Salmacina tribranchiata,Fragile Tube Worm,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Salmacina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,1,STIN,0,-99999,0,0,0,0,Stenogramma californicum,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,1,STMO,-99999,4.5,24.1426332853637,3.30754076009483,3.30754076009483,2.29355016210955,Styela montereyensis,Stalked Tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,1,TC,0,-99999,0,0,0,0,Thalamoporella californica,-99999,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,1,TEAU,-99999,0,0,0,0,0,Tethya aurantium,Orange Puffball Sponge,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,1,TESP,-99999,0,0,0,0,0,Tegula spp. ,-99999,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,1,TSEM,-99999,0,0,0,-99999,-99999,Triakis semifasciata,Leopard Shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Triakis,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,1,UIH,0,-99999,0,0,0,0,Ectopleura crocea; Eudendrium californicum; Schuchertinia milleri,Unidentified hydroid,Animalia,Cnidaria,Hydrozoa,Anthoathecata,-99999,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,1,URLO,-99999,0,0,0,0,0,Urticina eques,Whit-Spotted Rose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,1,UT,0,-99999,0,0,0,0,Unidentified Didemnidae spp. ,Unidentified compound tunicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,1,UV,1.25,-99999,15,1.35,1.35,0.54,Ulva spp.,Sea Lettuce,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,AB,0,-99999,0,0,0,0,Abietinaria spp.,Coarse Sea Fir Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,AL,0,-99999,0,0,0,0,Astrangia haimei,Aggregating cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Rhizangiidae,Astrangia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,AML,-99999,0,0,0,0,0,Patiria miniata,Bat Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,ANDA,-99999,0,0,0,-99999,0,Anisotremus davidsonii,Sargo,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,ANSP,-99999,7.16666666666667,58.5612467793991,11.0680756413064,11.0680756413064,9.36979948470386,Anthopleura spp.,Aggregating anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,APCA,-99999,0.0375,22.6603566050073,2.19805459068571,2.19805459068571,1.65420603216553,Aplysia californica,California Brown Sea Hare,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,AR,0,-99999,0,0,0,0,Eudistoma psammion,Sand Tunicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,AS,0,-99999,0,0,0,0,Agalophenia spp. ,Ostrich-Plume Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,ATM,0,-99999,0,0,0,0,Ischyroceridae spp.,Amphipod tube mat,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,AU,10,-99999,41.1764705882353,7,7,1.82,Acrosorium ciliolatum,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,BAEL,-99999,0,0,0,0,0,Balanophyllia elegans,Orange Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,BF,0,-99999,0,0,0,0,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,BFRE,-99999,0,0,0,-99999,0,Brachyistius frenatus,Kelp Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Brachyistius,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,BN,0,-99999,0,0,0,0,Bugula neritina,-99999,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,BO,0,-99999,0,0,0,0,Bossiella orbigniana,-99999,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,BOTH,-99999,0,0,0,-99999,0,Unidentified Flatfish spp.,Unidentified Flatfish spp.,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,-99999,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,BR,0,-99999,0,0,0,0,Halymenia spp.; Schizymenia pacifica,Blady red,Plantae,Rhodophyta,Florideophyceae,-99999,-99999,-99999,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,BRAY,-99999,0,0,0,-99999,-99999,Myliobatis californica,Bat Ray,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,CAL,0,-99999,0,0,0,0,Calliarthron cheilosporioides,-99999,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,CASP,-99999,0,0,0,0,0,Cancer spp. ,Cancer Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,CC,1.25,-99999,14.0833333333333,2.1125,2.1125,0.908375,Chondracanthus corymbiferus; Chondracanthus exasperatus,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,CESP,0,-99999,0,0,0,0,Cellaria diffusa; Cellaria mandibulata,-99999,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CF,2.5,-99999,15.9090909090909,1.75,1.75,0.6825,Callophyllis flabellulata,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,CHOV,-99999,2.83333333333333,424.984805948071,309.813923536144,50.1482071018723,40.7985413710148,Chaceia ovoidea,Wart-Neck Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Chaceia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CHPR,0,-99999,0,0,0,0,Chelyosoma productum,Disc-Top Tunicate,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CLIN,-99999,0,0,0,-99999,0,Gibbonsia,Crevice Kelpfish,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Gibbonsia,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,CNIC,-99999,0,0,0,-99999,0,Rhinogobiops nicholsii,Blackeye Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,CO,6.25,-99999,60.5113636363636,13.3125,13.3125,5.191875,Corallina officinalis,Pink Feather Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,COCA,-99999,0.666666666666667,0.378058409752597,0.292995267558263,0.0400741914337753,0.025329913453424,Californiconus californicus,Califonia Cone Snail,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,INVERT,MOBILE,AGGREGATED,MOBILE INVERT
2018,10,2018-10-24,REFU,2,COST,0,-99999,0,0,0,0,Celleporina robertsoniae,Orange Byozoan,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,COTT,-99999,0,0,0,-99999,0,Unidentified Cottidae,Unidentified Sculpin Spp,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,CRGI,-99999,0,0,0,0,0,Crassadoma gigantea,Rock Scallop,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CROC,0,-99999,0,0,0,0,Crisia occidentalis,White Tuft Bryozoans,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CRYP,0,-99999,0,0,0,0,Cryptopleura spp.,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,CUPI,0,-99999,0,0,0,0,Cucumaria piperata,Salt and Pepper Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CY,0,-99999,0,0,0,0,Corynactis californica,Club-Tipped Anemone,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,CYOS,-99999,-99999,112.822222222223,16.9233333333333,16.9233333333333,5.92316666666667,Stephanocystis osmundacea,-99999,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,CYSP,-99999,0,0,0,0,0,Neobernaya spadicea,Chestnut Cowry,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Neobernaya,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,CZ,2.5,-99999,28.1666666666667,4.225,4.225,1.81675,Chondracanthus spinosus,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,DIL,-99999,0,0,0,0,0,Dermasterias imbricata,Leather Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,DIOR,-99999,3.16666666666667,0.648435166666667,0.171835319166667,0.171835319166667,0.138765125666667,Diopatra ornata,Ornate Tube Worm,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,DL,0,-99999,0,0,0,0,Desmarestia ligulata,Acid Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,DP,0,-99999,0,0,0,0,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,-99999,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,DU,0,-99999,0,0,0,0,Dictyopteris undulata,-99999,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,DVAC,-99999,0,0,0,-99999,0,Rhacochilus vacca,Pile Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Rhacochilus,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,EC,0,-99999,0,0,0,0,crustose coralline algae spp.,Encrusting Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,-99999,-99999,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,ECB,0,-99999,0,0,0,0,Unidentified Encrusting Bryozoa spp. ,Encrusting Bryozoan,Animalia,Bryozoa,-99999,-99999,-99999,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,EGME,-99999,0,0,0,0,0,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,EJAC,-99999,0,0,0,-99999,0,Embiotoca jacksoni,Black Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,ER,0,-99999,0,0,0,0,Hildenbrandia spp.,Encrusting red algae,Plantae,Rhodophyta,Florideophyceae,Hildenbrandiales,Hildenbrandiaceae,Hildenbrandia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,ES,0,-99999,0,0,0,0,Unidentified Demospongiae spp.,Encrusting sponge,Animalia,Porifera,Demospongiae,-99999,-99999,-99999,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,EUCL,0,-99999,0,0,0,0,Euherdmania claviformis,Tunic-Band Compound Tunicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Euherdmaniidae,Euherdmania,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,EUPO,-99999,0,0,0,0,0,Eudistylia polymorpha,Feather Duster Worm,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Eudistylia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,EUQU,-99999,0,0,0,0,0,Eupentacta quinquesemita,White Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,FB,1.25,-99999,4.58333333333333,0.4125,0.4125,0.202125,Ectocarpaceae spp.,Filamentous brown & Diatom Mats,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,-99999,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,FTHR,0,-99999,0,0,0,0,Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.,Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia,Plantae,Rhodophyta,Florideophyceae,Ceramiales,-99999,-99999,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,GR,0,-99999,0,0,0,0,Gelidium spp. ,Agarweed,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Gelidium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,GS,1.25,-99999,31.25,2.8125,2.8125,1.209375,Gracilaria spp.,-99999,Plantae,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,GYSP,2.5,-99999,15.25,3.05,3.05,1.4335,Gymnogongrus spp.,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Gymnogongrus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,HARG,-99999,0,0,0,-99999,0,Hyperprosopon argenteum,Walleye Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Hyperprosopon,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,HARU,-99999,0,0,0,0,0,Haliotis rufescens,Red Abalone,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,HCAR,-99999,0,0,0,-99999,0,Hypsurus caryi,Rainbow Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Hypsurus,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,HROS,-99999,0,0,0,-99999,0,Heterostichus rostratus,Giant Kelpfish,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Heterostichus,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,HRUB,-99999,0,0,0,-99999,0,Hypsypops rubicundus,Garibaldi,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Hypsypops,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,HSEM,-99999,0.025,3.73,0.95115,-99999,0.76465,Halichoeres semicinctus,Rock Wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,IR,0,-99999,0,0,0,0,Mazzaella spp. ,-99999,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,KEKE,-99999,0.333333333333333,0.321314148025755,0.268297313601506,0.0231346186578544,0.0186362205854938,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,LAFA,-99999,0,0,0,0,0,Laminaria farlowii,Oar Weed,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,LHIR,-99999,0,0,0,-99999,0,Leiocottus hirundo,Lavender Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Leiocottus,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,LIGL,-99999,0,0,0,0,0,Pomaulax gibberosus; Megastraea undosa,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,-99999,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,LINU,0,-99999,0,0,0,0,Lissothuria nutriens,Scarlet Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,LNUT,0,-99999,0,0,0,0,Leucilla nuttingi,Urn Sponge,Animalia,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,10,2018-10-24,REFU,2,LOCH,-99999,0,0,0,0,0,Leptogorgia chilensis,Red Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Leptogorgia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,LOGR,-99999,0,0,0,0,0,Loxorhynchus grandis,Sheep Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Loxorhynchus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,LS,0,-99999,0,0,0,0,Laurencia spp.,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,LX,1.25,-99999,17.5,2.45,2.45,1.2495,Osmundea spectabilis,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Osmundea,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,MAPY,-99999,2.7125,1804.43846153846,234.577,234.577,63.33579,Macrocystis pyrifera,Giant Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,ALGAE,SESSILE,SOLITARY,GIANT KELP
2018,10,2018-10-24,REFU,2,MCAL,-99999,0,0,0,-99999,0,Medialuna californiensis,Halfmoon,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Medialuna,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,MECR,-99999,0,0,0,0,0,Megathura crenulata,Giant Key Hole Limpet,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Megathura,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,MIID,-99999,0,0,0,0,0,Atrimitra idae,Ida's Mitre,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Atrimitra,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,MUCA,-99999,0,0,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,MUFR,-99999,0,0,0,0,0,Muricea fruticosa,Brown Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,10,2018-10-24,REFU,2,NA,1.25,-99999,28.5294117647059,4.85,4.85,1.261,Nienburgia andersoniana,-99999,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Nienburgia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,10,2018-10-24,REFU,2,NONO,-99999,0,0,0,0,0,Norrisia norrisii,Norris's Topsnail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Norrisia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,OCAL,-99999,0.25,13.81,3.52155,-99999,2.83105,Oxyjulis californica,Senorita,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Oxyjulis,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,OCTO,-99999,0,0,0,0,0,Octopus spp. ,-99999,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,OPES,-99999,0,0,0,0,0,Ophioplocus esmarki,Smooth Brittle Star,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Hemieuryalidae,Ophioplocus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,10,2018-10-24,REFU,2,OPIC,-99999,0,0,0,-99999,0,Oxylebius pictus,Painted Greenling,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Oxylebius,FISH,MOBILE,SOLITARY,FISH
2018,10,2018-10-24,REFU,2,OPSP,-99999,0,0,0,0,0,Ophiothrix spiculata,Spiny Brittle Star,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,INVERT,MOBILE,SOLITARY,MOBILE INVERT
