YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2017,7,2017-07-25,NAPL,4,20,I,SH,0
2017,7,2017-07-25,NAPL,4,20,O,SH,0
2017,7,2017-07-25,NAPL,4,40,I,SH,0
2017,7,2017-07-25,NAPL,4,40,O,SH,0
2018,7,2018-07-16,NAPL,1,20,I,SH,0
2018,7,2018-07-16,NAPL,1,20,O,SH,0
2018,7,2018-07-16,NAPL,1,40,I,SH,0
2018,7,2018-07-16,NAPL,1,40,O,SH,0
2018,7,2018-07-16,NAPL,2,20,I,SH,0
2018,7,2018-07-16,NAPL,2,20,O,SH,0
2018,7,2018-07-16,NAPL,2,40,I,SH,0
2018,7,2018-07-16,NAPL,2,40,O,SH,0
2018,7,2018-07-16,NAPL,3,20,I,SH,0
2018,7,2018-07-16,NAPL,3,20,O,SH,0
2018,7,2018-07-16,NAPL,3,40,I,SH,0
2018,7,2018-07-16,NAPL,3,40,O,SH,0
2018,7,2018-07-16,NAPL,4,20,I,SH,0
2018,7,2018-07-16,NAPL,4,20,O,SH,5
2018,7,2018-07-16,NAPL,4,40,I,SH,0
2018,7,2018-07-16,NAPL,4,40,O,SH,0
2018,7,2018-07-16,NAPL,5,20,I,SH,0
2018,7,2018-07-16,NAPL,5,20,O,SH,15
2018,7,2018-07-16,NAPL,5,40,I,SH,0
2018,7,2018-07-16,NAPL,5,40,O,SH,0
2018,7,2018-07-16,NAPL,6,20,I,SH,0
2018,7,2018-07-16,NAPL,6,20,O,SH,0
2018,7,2018-07-16,NAPL,6,40,I,SH,5
2018,7,2018-07-16,NAPL,6,40,O,SH,20
2018,7,2018-07-16,NAPL,7,20,I,SH,0
2018,7,2018-07-16,NAPL,7,20,O,SH,0
2018,7,2018-07-16,NAPL,7,40,I,SH,0
2018,7,2018-07-16,NAPL,7,40,O,SH,0
2018,7,2018-07-16,NAPL,8,20,I,SH,0
2018,7,2018-07-16,NAPL,8,20,O,SH,0
2018,7,2018-07-16,NAPL,8,40,I,SH,0
2018,7,2018-07-16,NAPL,8,40,O,SH,0
2018,7,2018-07-17,ABUR,1,20,I,SH,0
2018,7,2018-07-17,ABUR,1,20,O,SH,0
2018,7,2018-07-17,ABUR,1,40,I,SH,0
2018,7,2018-07-17,ABUR,1,40,O,SH,0
2018,7,2018-07-17,ABUR,2,20,I,SH,0
2018,7,2018-07-17,ABUR,2,20,O,SH,0
2018,7,2018-07-17,ABUR,2,40,I,SH,0
2018,7,2018-07-17,ABUR,2,40,O,SH,0
2018,7,2018-07-17,GOLB,1,20,I,SH,0
2018,7,2018-07-17,GOLB,1,20,O,SH,0
2018,7,2018-07-17,GOLB,1,40,I,SH,0
2018,7,2018-07-17,GOLB,1,40,O,SH,0
2018,7,2018-07-17,GOLB,2,20,I,SH,0
2018,7,2018-07-17,GOLB,2,20,O,SH,0
2018,7,2018-07-17,GOLB,2,40,I,SH,0
2018,7,2018-07-17,GOLB,2,40,O,SH,0
2018,7,2018-07-17,MOHK,1,20,I,SH,0
2018,7,2018-07-17,MOHK,1,20,O,SH,0
2018,7,2018-07-17,MOHK,1,40,I,SH,0
2018,7,2018-07-17,MOHK,1,40,O,SH,0
2018,7,2018-07-17,MOHK,2,20,I,SH,0
2018,7,2018-07-17,MOHK,2,20,O,SH,0
2018,7,2018-07-17,MOHK,2,40,I,SH,0
2018,7,2018-07-17,MOHK,2,40,O,SH,0
2018,7,2018-07-18,CARP,1,20,I,SH,0
2018,7,2018-07-18,CARP,1,20,O,SH,0
2018,7,2018-07-18,CARP,1,40,I,SH,0
2018,7,2018-07-18,CARP,1,40,O,SH,0
2018,7,2018-07-18,CARP,2,20,I,SH,0
2018,7,2018-07-18,CARP,2,20,O,SH,0
2018,7,2018-07-18,CARP,2,40,I,SH,0
2018,7,2018-07-18,CARP,2,40,O,SH,0
2018,7,2018-07-18,CARP,3,20,I,SH,0
2018,7,2018-07-18,CARP,3,20,O,SH,0
2018,7,2018-07-18,CARP,3,40,I,SH,0
2018,7,2018-07-18,CARP,3,40,O,SH,0
2018,7,2018-07-18,CARP,4,20,I,SH,0
2018,7,2018-07-18,CARP,4,20,O,SH,0
2018,7,2018-07-18,CARP,4,40,I,SH,0
2018,7,2018-07-18,CARP,4,40,O,SH,0
2018,7,2018-07-18,CARP,5,20,I,SH,0
2018,7,2018-07-18,CARP,5,20,O,SH,0
2018,7,2018-07-18,CARP,5,40,I,SH,0
2018,7,2018-07-18,CARP,5,40,O,SH,0
2018,7,2018-07-18,CARP,6,20,I,SH,0
2018,7,2018-07-18,CARP,6,20,O,SH,0
2018,7,2018-07-18,CARP,6,40,I,SH,0
2018,7,2018-07-18,CARP,6,40,O,SH,0
2018,7,2018-07-18,CARP,7,20,I,SH,0
2018,7,2018-07-18,CARP,7,20,O,SH,0
2018,7,2018-07-18,CARP,7,40,I,SH,0
2018,7,2018-07-18,CARP,7,40,O,SH,0
2018,7,2018-07-18,CARP,8,20,I,SH,0
2018,7,2018-07-18,CARP,8,20,O,SH,0
2018,7,2018-07-18,CARP,8,40,I,SH,0
2018,7,2018-07-18,CARP,8,40,O,SH,0
2018,7,2018-07-19,SCDI,2,20,I,SH,20
2018,7,2018-07-19,SCDI,2,20,O,SH,20
2018,7,2018-07-19,SCDI,2,40,I,SH,10
2018,7,2018-07-19,SCDI,2,40,O,SH,5
2018,7,2018-07-19,SCDI,3,20,I,SH,10
2018,7,2018-07-19,SCDI,3,20,O,SH,5
2018,7,2018-07-19,SCDI,3,40,I,SH,0
2018,7,2018-07-19,SCDI,3,40,O,SH,0
2018,7,2018-07-19,SCTW,2,20,I,SH,0
2018,7,2018-07-19,SCTW,2,20,O,SH,0
2018,7,2018-07-19,SCTW,2,40,I,SH,0
2018,7,2018-07-19,SCTW,2,40,O,SH,0
2018,7,2018-07-19,SCTW,3,20,I,SH,0
2018,7,2018-07-19,SCTW,3,20,O,SH,0
2018,7,2018-07-19,SCTW,3,40,I,SH,0
2018,7,2018-07-19,SCTW,3,40,O,SH,5
2018,7,2018-07-20,IVEE,1,20,I,SH,0
2018,7,2018-07-20,IVEE,1,20,O,SH,0
2018,7,2018-07-20,IVEE,1,40,I,SH,0
2018,7,2018-07-20,IVEE,1,40,O,SH,0
2018,7,2018-07-20,IVEE,2,20,I,SH,0
2018,7,2018-07-20,IVEE,2,20,O,SH,0
2018,7,2018-07-20,IVEE,2,40,I,SH,0
2018,7,2018-07-20,IVEE,2,40,O,SH,0
2018,7,2018-07-20,IVEE,3,20,I,SH,0
2018,7,2018-07-20,IVEE,3,20,O,SH,0
2018,7,2018-07-20,IVEE,3,40,I,SH,0
2018,7,2018-07-20,IVEE,3,40,O,SH,0
2018,7,2018-07-20,IVEE,5,20,I,SH,0
2018,7,2018-07-20,IVEE,5,20,O,SH,0
2018,7,2018-07-20,IVEE,5,40,I,SH,0
2018,7,2018-07-20,IVEE,5,40,O,SH,0
2018,7,2018-07-20,IVEE,6,20,I,SH,0
2018,7,2018-07-20,IVEE,6,20,O,SH,0
2018,7,2018-07-20,IVEE,6,40,I,SH,0
2018,7,2018-07-20,IVEE,6,40,O,SH,0
2018,7,2018-07-20,IVEE,7,20,I,SH,0
2018,7,2018-07-20,IVEE,7,20,O,SH,0
2018,7,2018-07-20,IVEE,7,40,I,SH,0
2018,7,2018-07-20,IVEE,7,40,O,SH,0
2018,7,2018-07-20,IVEE,8,20,I,SH,0
2018,7,2018-07-20,IVEE,8,20,O,SH,0
2018,7,2018-07-20,IVEE,8,40,I,SH,0
2018,7,2018-07-20,IVEE,8,40,O,SH,0
2018,7,2018-07-23,AHND,1,20,I,SH,0
2018,7,2018-07-23,AHND,1,20,O,SH,0
2018,7,2018-07-23,AHND,1,40,I,SH,0
2018,7,2018-07-23,AHND,1,40,O,SH,0
2018,7,2018-07-23,AHND,2,20,I,SH,0
2018,7,2018-07-23,AHND,2,20,O,SH,0
2018,7,2018-07-23,AHND,2,40,I,SH,0
2018,7,2018-07-23,AHND,2,40,O,SH,0
2018,7,2018-07-23,AQUE,1,20,I,SH,0
2018,7,2018-07-23,AQUE,1,20,O,SH,0
2018,7,2018-07-23,AQUE,1,40,I,SH,0
2018,7,2018-07-23,AQUE,1,40,O,SH,0
2018,7,2018-07-23,AQUE,2,20,I,SH,0
2018,7,2018-07-23,AQUE,2,20,O,SH,0
2018,7,2018-07-23,AQUE,2,40,I,SH,0
2018,7,2018-07-23,AQUE,2,40,O,SH,0
2018,7,2018-07-23,AQUE,5,20,I,SH,0
2018,7,2018-07-23,AQUE,5,20,O,SH,0
2018,7,2018-07-23,AQUE,5,40,I,SH,0
2018,7,2018-07-23,AQUE,5,40,O,SH,0
2018,7,2018-07-23,AQUE,6,20,I,SH,0
2018,7,2018-07-23,AQUE,6,20,O,SH,0
2018,7,2018-07-23,AQUE,6,40,I,SH,0
2018,7,2018-07-23,AQUE,6,40,O,SH,0
2018,7,2018-07-31,AQUE,3,20,I,SH,0
2018,7,2018-07-31,AQUE,3,20,O,SH,0
2018,7,2018-07-31,AQUE,3,40,I,SH,0
2018,7,2018-07-31,AQUE,3,40,O,SH,0
2018,7,2018-07-31,AQUE,4,20,I,SH,0
2018,7,2018-07-31,AQUE,4,20,O,SH,0
2018,7,2018-07-31,AQUE,4,40,I,SH,0
2018,7,2018-07-31,AQUE,4,40,O,SH,0
2018,8,2018-08-02,BULL,1,20,I,SH,0
2018,8,2018-08-02,BULL,1,20,O,SH,0
2018,8,2018-08-02,BULL,1,40,I,SH,0
2018,8,2018-08-02,BULL,1,40,O,SH,0
2018,8,2018-08-02,BULL,3,20,I,SH,0
2018,8,2018-08-02,BULL,3,20,O,SH,0
2018,8,2018-08-02,BULL,3,40,I,SH,0
2018,8,2018-08-02,BULL,3,40,O,SH,0
2018,8,2018-08-02,BULL,6,20,I,SH,0
2018,8,2018-08-02,BULL,6,20,O,SH,0
2018,8,2018-08-02,BULL,6,40,I,SH,0
2018,8,2018-08-02,BULL,6,40,O,SH,0
2000,9,2000-09-08,CARP,1,20,I,SS,0
2000,9,2000-09-08,CARP,1,20,O,SS,0
2000,9,2000-09-08,CARP,1,40,I,SS,0
2000,9,2000-09-08,CARP,1,40,O,SS,0
2000,9,2000-09-08,CARP,2,20,I,SS,0
2000,9,2000-09-08,CARP,2,20,O,SS,0
2000,9,2000-09-08,CARP,2,40,I,SS,0
2000,9,2000-09-08,CARP,2,40,O,SS,0
2000,9,2000-09-08,CARP,3,20,I,SS,0
2000,9,2000-09-08,CARP,3,20,O,SS,0
2000,9,2000-09-08,CARP,3,40,I,SS,0
2000,9,2000-09-08,CARP,3,40,O,SS,0
2000,9,2000-09-08,CARP,4,20,I,SS,0
2000,9,2000-09-08,CARP,4,20,O,SS,0
2000,9,2000-09-08,CARP,4,40,I,SS,0
2000,9,2000-09-08,CARP,4,40,O,SS,0
2000,9,2000-09-08,CARP,5,20,I,SS,0
2000,9,2000-09-08,CARP,5,20,O,SS,5
2000,9,2000-09-08,CARP,5,40,I,SS,0
2000,9,2000-09-08,CARP,5,40,O,SS,0
2000,9,2000-09-08,CARP,6,20,I,SS,0
2000,9,2000-09-08,CARP,6,20,O,SS,0
2000,9,2000-09-08,CARP,6,40,I,SS,10
2000,9,2000-09-08,CARP,6,40,O,SS,5
2000,9,2000-09-08,CARP,7,20,I,SS,0
2000,9,2000-09-08,CARP,7,20,O,SS,0
2000,9,2000-09-08,CARP,7,40,I,SS,10
2000,9,2000-09-08,CARP,7,40,O,SS,40
2000,9,2000-09-08,CARP,8,20,I,SS,0
2000,9,2000-09-08,CARP,8,20,O,SS,0
2000,9,2000-09-08,CARP,8,40,I,SS,0
2000,9,2000-09-08,CARP,8,40,O,SS,0
2000,9,2000-09-18,NAPL,1,20,I,SS,5
2000,9,2000-09-18,NAPL,1,20,O,SS,0
2000,9,2000-09-18,NAPL,1,40,I,SS,0
2000,9,2000-09-18,NAPL,1,40,O,SS,10
2000,9,2000-09-18,NAPL,2,20,I,SS,0
2000,9,2000-09-18,NAPL,2,20,O,SS,0
2000,9,2000-09-18,NAPL,2,40,I,SS,0
2000,9,2000-09-18,NAPL,2,40,O,SS,0
2000,9,2000-09-18,NAPL,3,20,I,SS,0
2000,9,2000-09-18,NAPL,3,20,O,SS,0
2000,9,2000-09-18,NAPL,3,40,I,SS,0
2000,9,2000-09-18,NAPL,3,40,O,SS,0
2000,9,2000-09-18,NAPL,4,20,I,SS,0
2000,9,2000-09-18,NAPL,4,20,O,SS,10
2000,9,2000-09-18,NAPL,4,40,I,SS,5
2000,9,2000-09-18,NAPL,4,40,O,SS,5
2000,9,2000-09-22,NAPL,5,20,I,SS,0
2000,9,2000-09-22,NAPL,5,20,O,SS,0
2000,9,2000-09-22,NAPL,5,40,I,SS,0
2000,9,2000-09-22,NAPL,5,40,O,SS,5
2000,9,2000-09-22,NAPL,6,20,I,SS,0
2000,9,2000-09-22,NAPL,6,20,O,SS,0
2000,9,2000-09-22,NAPL,6,40,I,SS,0
2000,9,2000-09-22,NAPL,6,40,O,SS,0
2000,9,2000-09-22,NAPL,7,20,I,SS,0
2000,9,2000-09-22,NAPL,7,20,O,SS,0
2000,9,2000-09-22,NAPL,7,40,I,SS,0
2000,9,2000-09-22,NAPL,7,40,O,SS,0
2000,9,2000-09-22,NAPL,8,20,I,SS,0
2000,9,2000-09-22,NAPL,8,20,O,SS,0
2000,9,2000-09-22,NAPL,8,40,I,SS,0
2000,9,2000-09-22,NAPL,8,40,O,SS,0
2000,9,2000-09-28,BULL,1,20,I,SS,0
2000,9,2000-09-28,BULL,1,20,O,SS,10
2000,9,2000-09-28,BULL,1,40,I,SS,5
2000,9,2000-09-28,BULL,1,40,O,SS,5
2000,9,2000-09-28,BULL,3,20,I,SS,10
2000,9,2000-09-28,BULL,3,20,O,SS,5
2000,9,2000-09-28,BULL,3,40,I,SS,10
2000,9,2000-09-28,BULL,3,40,O,SS,10
2000,9,2000-09-28,BULL,6,20,I,SS,50
2000,9,2000-09-28,BULL,6,20,O,SS,40
2000,9,2000-09-28,BULL,6,40,I,SS,85
2000,9,2000-09-28,BULL,6,40,O,SS,65
2001,8,2001-08-07,MOHK,1,20,I,SS,15
2001,8,2001-08-07,MOHK,1,20,O,SS,5
2001,8,2001-08-07,MOHK,1,40,I,SS,10
2001,8,2001-08-07,MOHK,1,40,O,SS,5
2001,8,2001-08-07,MOHK,2,20,I,SS,0
2001,8,2001-08-07,MOHK,2,20,O,SS,5
2001,8,2001-08-07,MOHK,2,40,I,SS,5
2001,8,2001-08-07,MOHK,2,40,O,SS,10
2001,8,2001-08-08,CARP,3,20,I,SS,0
2001,8,2001-08-08,CARP,3,20,O,SS,0
2001,8,2001-08-08,CARP,3,40,I,SS,0
2001,8,2001-08-08,CARP,3,40,O,SS,0
2001,8,2001-08-08,CARP,4,20,I,SS,0
2001,8,2001-08-08,CARP,4,20,O,SS,0
2001,8,2001-08-08,CARP,4,40,I,SS,0
2001,8,2001-08-08,CARP,4,40,O,SS,0
2001,8,2001-08-08,CARP,6,20,I,SS,0
2001,8,2001-08-08,CARP,6,20,O,SS,0
2001,8,2001-08-08,CARP,6,40,I,SS,0
2001,8,2001-08-08,CARP,6,40,O,SS,0
2001,8,2001-08-09,NAPL,1,20,I,SS,0
2001,8,2001-08-09,NAPL,1,20,O,SS,0
2001,8,2001-08-09,NAPL,1,40,I,SS,0
2001,8,2001-08-09,NAPL,1,40,O,SS,0
2001,8,2001-08-09,NAPL,2,20,I,SS,0
2001,8,2001-08-09,NAPL,2,20,O,SS,0
2001,8,2001-08-09,NAPL,2,40,I,SS,0
2001,8,2001-08-09,NAPL,2,40,O,SS,0
2001,8,2001-08-09,NAPL,3,20,I,SS,0
2001,8,2001-08-09,NAPL,3,20,O,SS,0
2001,8,2001-08-09,NAPL,3,40,I,SS,0
2001,8,2001-08-09,NAPL,3,40,O,SS,0
2001,8,2001-08-09,NAPL,4,20,I,SS,0
2001,8,2001-08-09,NAPL,4,20,O,SS,0
2001,8,2001-08-09,NAPL,4,40,I,SS,5
2001,8,2001-08-09,NAPL,4,40,O,SS,10
2001,8,2001-08-14,GOLB,1,20,I,SS,35
2001,8,2001-08-14,GOLB,1,20,O,SS,30
2001,8,2001-08-14,GOLB,1,40,I,SS,20
2001,8,2001-08-14,GOLB,1,40,O,SS,5
2001,8,2001-08-14,GOLB,2,20,I,SS,15
2001,8,2001-08-14,GOLB,2,20,O,SS,25
2001,8,2001-08-14,GOLB,2,40,I,SS,30
2001,8,2001-08-14,GOLB,2,40,O,SS,15
2001,8,2001-08-14,IVEE,1,20,I,SS,5
2001,8,2001-08-14,IVEE,1,20,O,SS,0
2001,8,2001-08-14,IVEE,1,40,I,SS,10
2001,8,2001-08-14,IVEE,1,40,O,SS,35
2001,8,2001-08-14,IVEE,2,20,I,SS,25
2001,8,2001-08-14,IVEE,2,20,O,SS,15
2001,8,2001-08-14,IVEE,2,40,I,SS,15
2001,8,2001-08-14,IVEE,2,40,O,SS,0
2001,8,2001-08-15,CARP,1,20,I,SS,0
2001,8,2001-08-15,CARP,1,20,O,SS,0
2001,8,2001-08-15,CARP,1,40,I,SS,0
2001,8,2001-08-15,CARP,1,40,O,SS,0
2001,8,2001-08-15,CARP,2,20,I,SS,0
2001,8,2001-08-15,CARP,2,20,O,SS,0
2001,8,2001-08-15,CARP,2,40,I,SS,0
2001,8,2001-08-15,CARP,2,40,O,SS,0
2001,8,2001-08-15,CARP,5,20,I,SS,0
2001,8,2001-08-15,CARP,5,20,O,SS,0
2001,8,2001-08-15,CARP,5,40,I,SS,0
2001,8,2001-08-15,CARP,5,40,O,SS,0
2001,8,2001-08-15,CARP,7,20,I,SS,0
2001,8,2001-08-15,CARP,7,20,O,SS,0
2001,8,2001-08-15,CARP,7,40,I,SS,0
2001,8,2001-08-15,CARP,7,40,O,SS,0
2001,8,2001-08-15,CARP,8,20,I,SS,0
2001,8,2001-08-15,CARP,8,20,O,SS,0
2001,8,2001-08-15,CARP,8,40,I,SS,0
2001,8,2001-08-15,CARP,8,40,O,SS,0
2001,8,2001-08-16,NAPL,5,20,I,SS,0
2001,8,2001-08-16,NAPL,5,20,O,SS,0
2001,8,2001-08-16,NAPL,5,40,I,SS,0
2001,8,2001-08-16,NAPL,5,40,O,SS,0
2001,8,2001-08-16,NAPL,6,20,I,SS,5
2001,8,2001-08-16,NAPL,6,20,O,SS,0
2001,8,2001-08-16,NAPL,6,40,I,SS,0
2001,8,2001-08-16,NAPL,6,40,O,SS,0
2001,8,2001-08-16,NAPL,7,20,I,SS,0
2001,8,2001-08-16,NAPL,7,20,O,SS,0
2001,8,2001-08-16,NAPL,7,40,I,SS,0
2001,8,2001-08-16,NAPL,7,40,O,SS,0
2001,8,2001-08-16,NAPL,8,20,I,SS,0
2001,8,2001-08-16,NAPL,8,20,O,SS,0
2001,8,2001-08-16,NAPL,8,40,I,SS,0
2001,8,2001-08-16,NAPL,8,40,O,SS,0
2001,8,2001-08-17,BULL,1,20,I,SS,10
2001,8,2001-08-17,BULL,1,20,O,SS,5
2001,8,2001-08-17,BULL,1,40,I,SS,10
2001,8,2001-08-17,BULL,1,40,O,SS,15
2001,8,2001-08-17,BULL,6,20,I,SS,0
2001,8,2001-08-17,BULL,6,20,O,SS,0
2001,8,2001-08-17,BULL,6,40,I,SS,0
2001,8,2001-08-17,BULL,6,40,O,SS,0
2001,8,2001-08-21,AQUE,1,20,I,SS,65
2001,8,2001-08-21,AQUE,1,20,O,SS,55
2001,8,2001-08-21,AQUE,1,40,I,SS,45
2001,8,2001-08-21,AQUE,1,40,O,SS,55
2001,8,2001-08-21,AQUE,2,20,I,SS,75
2001,8,2001-08-21,AQUE,2,20,O,SS,50
2001,8,2001-08-21,AQUE,2,40,I,SS,60
2001,8,2001-08-21,AQUE,2,40,O,SS,50
2001,8,2001-08-21,AQUE,3,20,I,SS,5
2001,8,2001-08-21,AQUE,3,20,O,SS,5
2001,8,2001-08-21,AQUE,3,40,I,SS,5
2001,8,2001-08-21,AQUE,3,40,O,SS,5
2001,8,2001-08-21,AQUE,4,20,I,SS,5
2001,8,2001-08-21,AQUE,4,20,O,SS,0
2001,8,2001-08-21,AQUE,4,40,I,SS,15
2001,8,2001-08-21,AQUE,4,40,O,SS,20
2001,8,2001-08-21,AQUE,5,20,I,SS,35
2001,8,2001-08-21,AQUE,5,20,O,SS,25
2001,8,2001-08-21,AQUE,5,40,I,SS,50
2001,8,2001-08-21,AQUE,5,40,O,SS,65
2001,8,2001-08-22,ABUR,1,20,I,SS,10
2001,8,2001-08-22,ABUR,1,20,O,SS,0
2001,8,2001-08-22,ABUR,1,40,I,SS,0
2001,8,2001-08-22,ABUR,1,40,O,SS,0
2001,8,2001-08-22,ABUR,2,20,I,SS,25
2001,8,2001-08-22,ABUR,2,20,O,SS,35
2001,8,2001-08-22,ABUR,2,40,I,SS,45
2001,8,2001-08-22,ABUR,2,40,O,SS,20
2001,8,2001-08-27,AHND,1,20,I,SS,15
2001,8,2001-08-27,AHND,1,20,O,SS,0
2001,8,2001-08-27,AHND,1,40,I,SS,5
2001,8,2001-08-27,AHND,1,40,O,SS,10
2001,8,2001-08-27,AHND,2,20,I,SS,0
2001,8,2001-08-27,AHND,2,20,O,SS,0
2001,8,2001-08-27,AHND,2,40,I,SS,0
2001,8,2001-08-27,AHND,2,40,O,SS,0
2001,8,2001-08-29,BULL,3,20,I,SS,5
2001,8,2001-08-29,BULL,3,20,O,SS,0
2001,8,2001-08-29,BULL,3,40,I,SS,15
2001,8,2001-08-29,BULL,3,40,O,SS,0
2002,8,2002-08-13,GOLB,1,20,I,SS,15
2002,8,2002-08-13,GOLB,1,20,O,SS,25
2002,8,2002-08-13,GOLB,1,40,I,SS,15
2002,8,2002-08-13,GOLB,1,40,O,SS,15
2002,8,2002-08-13,GOLB,2,20,I,SS,0
2002,8,2002-08-13,GOLB,2,20,O,SS,0
2002,8,2002-08-13,GOLB,2,40,I,SS,15
2002,8,2002-08-13,GOLB,2,40,O,SS,0
2002,8,2002-08-13,IVEE,1,20,I,SS,15
2002,8,2002-08-13,IVEE,1,20,O,SS,5
2002,8,2002-08-13,IVEE,1,40,I,SS,0
2002,8,2002-08-13,IVEE,1,40,O,SS,0
2002,8,2002-08-13,IVEE,2,20,I,SS,0
2002,8,2002-08-13,IVEE,2,20,O,SS,0
2002,8,2002-08-13,IVEE,2,40,I,SS,0
2002,8,2002-08-13,IVEE,2,40,O,SS,0
2002,8,2002-08-14,NAPL,3,20,I,SS,0
2002,8,2002-08-14,NAPL,3,20,O,SS,0
2002,8,2002-08-14,NAPL,3,40,I,SS,0
2002,8,2002-08-14,NAPL,3,40,O,SS,0
2002,8,2002-08-14,NAPL,4,20,I,SS,0
2002,8,2002-08-14,NAPL,4,20,O,SS,0
2002,8,2002-08-14,NAPL,4,40,I,SS,0
2002,8,2002-08-14,NAPL,4,40,O,SS,0
2002,8,2002-08-14,NAPL,5,20,I,SS,0
2002,8,2002-08-14,NAPL,5,20,O,SS,0
2002,8,2002-08-14,NAPL,5,40,I,SS,0
2002,8,2002-08-14,NAPL,5,40,O,SS,0
2002,8,2002-08-14,NAPL,6,20,I,SS,0
2002,8,2002-08-14,NAPL,6,20,O,SS,0
2002,8,2002-08-14,NAPL,6,40,I,SS,0
2002,8,2002-08-14,NAPL,6,40,O,SS,5
2002,8,2002-08-15,NAPL,1,20,I,SS,0
2002,8,2002-08-15,NAPL,1,20,O,SS,0
2002,8,2002-08-15,NAPL,1,40,I,SS,0
2002,8,2002-08-15,NAPL,1,40,O,SS,0
2002,8,2002-08-15,NAPL,2,20,I,SS,20
2002,8,2002-08-15,NAPL,2,20,O,SS,10
2002,8,2002-08-15,NAPL,2,40,I,SS,5
2002,8,2002-08-15,NAPL,2,40,O,SS,5
2002,8,2002-08-15,NAPL,7,20,I,SS,0
2002,8,2002-08-15,NAPL,7,20,O,SS,0
2002,8,2002-08-15,NAPL,7,40,I,SS,0
2002,8,2002-08-15,NAPL,7,40,O,SS,0
2002,8,2002-08-15,NAPL,8,20,I,SS,5
2002,8,2002-08-15,NAPL,8,20,O,SS,0
2002,8,2002-08-15,NAPL,8,40,I,SS,10
2002,8,2002-08-15,NAPL,8,40,O,SS,15
2002,8,2002-08-19,BULL,1,20,I,SS,5
2002,8,2002-08-19,BULL,1,20,O,SS,15
2002,8,2002-08-19,BULL,1,40,I,SS,5
2002,8,2002-08-19,BULL,1,40,O,SS,15
2002,8,2002-08-19,BULL,3,20,I,SS,30
2002,8,2002-08-19,BULL,3,20,O,SS,20
2002,8,2002-08-19,BULL,3,40,I,SS,35
2002,8,2002-08-19,BULL,3,40,O,SS,20
2002,8,2002-08-19,BULL,6,20,I,SS,20
2002,8,2002-08-19,BULL,6,20,O,SS,30
2002,8,2002-08-19,BULL,6,40,I,SS,40
2002,8,2002-08-19,BULL,6,40,O,SS,50
2002,8,2002-08-20,ABUR,1,20,I,SS,10
2002,8,2002-08-20,ABUR,1,20,O,SS,5
2002,8,2002-08-20,ABUR,1,40,I,SS,0
2002,8,2002-08-20,ABUR,1,40,O,SS,0
2002,8,2002-08-20,ABUR,2,20,I,SS,20
2002,8,2002-08-20,ABUR,2,20,O,SS,5
2002,8,2002-08-20,ABUR,2,40,I,SS,5
2002,8,2002-08-20,ABUR,2,40,O,SS,10
2002,8,2002-08-20,MOHK,1,20,I,SS,0
2002,8,2002-08-20,MOHK,1,20,O,SS,0
2002,8,2002-08-20,MOHK,1,40,I,SS,0
2002,8,2002-08-20,MOHK,1,40,O,SS,0
2002,8,2002-08-20,MOHK,2,20,I,SS,5
2002,8,2002-08-20,MOHK,2,20,O,SS,0
2002,8,2002-08-20,MOHK,2,40,I,SS,40
2002,8,2002-08-20,MOHK,2,40,O,SS,10
2002,8,2002-08-21,CARP,1,20,I,SS,0
2002,8,2002-08-21,CARP,1,20,O,SS,0
2002,8,2002-08-21,CARP,1,40,I,SS,0
2002,8,2002-08-21,CARP,1,40,O,SS,0
2002,8,2002-08-21,CARP,2,20,I,SS,0
2002,8,2002-08-21,CARP,2,20,O,SS,0
2002,8,2002-08-21,CARP,2,40,I,SS,5
2002,8,2002-08-21,CARP,2,40,O,SS,0
2002,8,2002-08-21,CARP,3,20,I,SS,5
2002,8,2002-08-21,CARP,3,20,O,SS,20
2002,8,2002-08-21,CARP,3,40,I,SS,0
2002,8,2002-08-21,CARP,3,40,O,SS,0
2002,8,2002-08-21,CARP,4,20,I,SS,0
2002,8,2002-08-21,CARP,4,20,O,SS,0
2002,8,2002-08-21,CARP,4,40,I,SS,5
2002,8,2002-08-21,CARP,4,40,O,SS,15
2002,8,2002-08-21,CARP,5,20,I,SS,0
2002,8,2002-08-21,CARP,5,20,O,SS,0
2002,8,2002-08-21,CARP,5,40,I,SS,0
2002,8,2002-08-21,CARP,5,40,O,SS,0
2002,8,2002-08-21,CARP,6,20,I,SS,0
2002,8,2002-08-21,CARP,6,20,O,SS,0
2002,8,2002-08-21,CARP,6,40,I,SS,5
2002,8,2002-08-21,CARP,6,40,O,SS,30
2002,8,2002-08-21,CARP,7,20,I,SS,0
2002,8,2002-08-21,CARP,7,20,O,SS,15
2002,8,2002-08-21,CARP,7,40,I,SS,5
2002,8,2002-08-21,CARP,7,40,O,SS,35
2002,8,2002-08-21,CARP,8,20,I,SS,0
2002,8,2002-08-21,CARP,8,20,O,SS,0
2002,8,2002-08-21,CARP,8,40,I,SS,0
2002,8,2002-08-21,CARP,8,40,O,SS,0
2002,8,2002-08-27,AQUE,1,20,I,SS,15
2002,8,2002-08-27,AQUE,1,20,O,SS,5
2002,8,2002-08-27,AQUE,1,40,I,SS,20
2002,8,2002-08-27,AQUE,1,40,O,SS,20
