YEAR,MONTH,DATE,SITE,TRANSECT,DISTANCE,SIDE,SP_CODE,POSITION,SUBSTRTE,SAND_DEPTH,OBS_CODE,NOTES,ENTERED_BY,CHECKED_BY
2018,9,9/12/2018,IVEE,10,8,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,9,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,10,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,11,O,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,12,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,13,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,14,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,15,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,16,O,R,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,17,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,18,O,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,19,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,20,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,21,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,22,O,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,23,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,24,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,25,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,26,O,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,27,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,28,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,29,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,30,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,31,O,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,32,O,ECB,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,33,O,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,34,O,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,35,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,36,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,37,O,CC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,37,O,CYOS,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,38,O,FTHR,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,39,O,PHSE,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,10,40,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,1,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,2,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,3,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,4,I,NA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,5,I,CHOV,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,6,I,.,1,S,2,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,7,I,.,1,S,6,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,8,I,.,1,S,6,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,9,I,.,1,S,16,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,10,I,.,1,S,20,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,11,I,.,1,S,10,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,12,I,.,1,S,7,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,13,I,SABW,1,S,12,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,14,I,SABW,1,S,6,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,15,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,16,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,17,I,PHSE,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,18,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,19,I,.,1,S,4,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,20,I,.,1,S,3,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,21,I,BF,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,22,I,GS,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,23,I,UT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,24,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,24,I,PA,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,25,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,26,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,27,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,28,I,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,29,I,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,30,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,31,I,GYSP,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,32,I,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,33,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,34,I,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,35,I,CO,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,36,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,37,I,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,38,I,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,39,I,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,40,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,1,O,EC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,2,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,3,O,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,4,O,CYOS,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,5,O,CYOS,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,6,O,.,1,S,2,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,7,O,.,1,S,5,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,8,O,.,1,S,6,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,9,O,.,1,S,12,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,10,O,.,1,S,18,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,11,O,.,1,S,14,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,12,O,.,1,S,12,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,13,O,.,1,S,8,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,14,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,15,O,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,16,O,DIOR,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,17,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,18,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,19,O,CO,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,19,O,GS,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,20,O,.,1,S,5,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,21,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,22,O,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,23,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,24,O,UV,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,25,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,25,O,PA,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,26,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,27,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,28,O,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,29,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,30,O,CYOS,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,31,O,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,32,O,ECB,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,33,O,PH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,34,O,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,35,O,BF,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,36,O,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,37,O,BF,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,38,O,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,39,O,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/12/2018,IVEE,11,40,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,2,1,I,GYSP,1,B,0,36,,IG,LM/IG
2018,9,9/13/2018,MESA,2,1,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,2,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,3,I,PACA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,4,I,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,4,I,CYOS,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,5,I,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,5,I,CYOS,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,6,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,7,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,8,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,9,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,10,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,11,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,12,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,13,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,14,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,15,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,16,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,17,I,EC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,18,I,.,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,19,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,20,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,21,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,22,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,23,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,24,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,25,I,PL,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,26,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,27,I,GYSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,28,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,29,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,30,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,31,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,32,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,33,I,CO,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,34,I,.,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,35,I,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,36,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,37,I,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,38,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,39,I,EH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,40,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,1,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,2,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,3,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,4,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,5,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,6,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,7,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,8,O,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,9,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,10,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,11,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,12,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,13,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,14,O,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,15,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,16,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,17,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,18,O,PU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,19,O,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,20,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,21,O,RAT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,22,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,23,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,24,O,EH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,25,O,ANSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,26,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,27,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,28,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,29,O,BR,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,30,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,31,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,32,O,CESP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,33,O,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,34,O,CHOV,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,35,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,36,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,37,O,GS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,38,O,.,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,39,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/13/2018,MESA,2,40,O,RAT,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,2,1,I,NA,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,1,I,CYOS,3,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,2,I,ANSP,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,2,I,NA,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,3,I,.,1,S,4,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,4,I,.,1,S,12,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,5,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,6,I,EC,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,6,I,CYOS,2,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,7,I,.,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,8,I,RAT,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,9,I,RAT,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,10,I,PA,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,10,I,MH,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,11,I,NA,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,11,I,CC,2,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,12,I,AU,1,BM,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,12,I,CYOS,2,BM,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,13,I,TC,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,14,I,CYOS,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,15,I,CYOS,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,16,I,CZ,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,16,I,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,17,I,CF,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,18,I,GS,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,18,I,SAFU,2,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,19,I,NA,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,19,I,CC,2,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,20,I,PACA,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,21,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,22,I,RAT,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,23,I,UV,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,24,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,25,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,26,I,EC,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,27,I,RAT,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,28,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,29,I,EC,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,30,I,UV,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,31,I,R,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,32,I,MH,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,33,I,CHOV,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,34,I,EC,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,34,I,CYOS,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,35,I,PA,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,35,I,MH,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,36,I,UV,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,37,I,CYOS,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,38,I,UV,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,38,I,R,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,39,I,TC,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,39,I,CC,2,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,40,I,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,1,O,ECB,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,1,O,R,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,2,O,CYOS,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,2,O,CC,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,3,O,.,1,S,10,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,4,O,.,1,S,5,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,5,O,.,1,S,8,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,6,O,NA,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,6,O,CYOS,2,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,7,O,FR,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,8,O,EH,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,9,O,CYOS,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,10,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,11,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,12,O,.,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,13,O,PL,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,14,O,.,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,15,O,CYOS,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,16,O,.,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,17,O,CYOS,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,18,O,.,1,S,3,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,19,O,.,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,20,O,.,1,S,4,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,21,O,.,1,SS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,22,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,23,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,24,O,GS,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,24,O,CC,2,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,25,O,UV,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,25,O,CYOS,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,26,O,TC,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,27,O,ECB,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,28,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,29,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,30,O,MH,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,31,O,GS,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,31,O,CYOS,2,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,32,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,33,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,34,O,NA,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,35,O,.,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,36,O,CO,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,36,O,AU,2,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,37,O,RAT,1,BS,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,38,O,TC,1,C,0,36,,IG,LM/IG
