"year","month","site","transect","sp_code","percent_cover","density","dry_gm2","scientific_name","common_name","group","mobility","growth_morph","coarse_grouping","id","patch"
2018,10,"REFU",1,"AR",2.5,NA,1.50014343,"Eudistoma psammion","Sand Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"AS",1.25,NA,0.04558155,"Aglaophenia","Ostrich-Plume Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"ATM",0,NA,0,"Amphipoda","Amphipod tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"AU",30,NA,21,"Acrosorium ciliolatum",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"AU",30,NA,21,"Acrosorium ciliolatum",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BAEL",NA,0,0,"Balanophyllia elegans","Orange Cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"BAEL",NA,0,0,"Balanophyllia elegans","Orange Cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"BF",0,NA,0,"Cryptopleura ruprechtiana","Grape Tounge","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BF",0,NA,0,"Cryptopleura ruprechtiana","Grape Tounge","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BFRE",NA,0,0,"Brachyistius frenatus","Kelp Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"BN",0,NA,0,"Bugula neritina",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"BO",0,NA,0,"Bossiella orbigniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BO",0,NA,0,"Bossiella orbigniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BOTH",NA,0,0,"Bothid","Unidentified Flatfish spp.","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"BR",0,NA,0,"Rhodophyceae","Blady red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BR",0,NA,0,"Rhodophyceae","Blady red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"BRAY",NA,0,0,"Myliobatis californica","Bat Ray","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"CAL",0,NA,0,"Calliarthron cheilosporioid",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CAL",0,NA,0,"Calliarthron cheilosporioid",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CASP",NA,0,0,"Cancer","Cancer Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"CC",7.5,NA,12.675,"Chondracanthus ",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CC",7.5,NA,12.675,"Chondracanthus ",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CESP",0,NA,0,"Cellaria",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CF",0,NA,0,"Callophyllis flabellulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CF",0,NA,0,"Callophyllis flabellulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CHOV",NA,6.33333333333334,802.37772769012,"Chaceia ovoidea","Wart-Neck Piddock","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CHOV",NA,6.33333333333334,802.37772769012,"Chaceia ovoidea","Wart-Neck Piddock","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CHPR",0,NA,0,"Chelyosoma productum","Disc-Top Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CLIN",NA,0,0,"Gibbonsia","Crevice Kelpfish","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"CNIC",NA,0,0,"Rhinogobiops nicholsii","Blackeye Goby","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"CO",12.5,NA,26.625,"Corallina officinalis","Pink Feather Coralline","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CO",12.5,NA,26.625,"Corallina officinalis","Pink Feather Coralline","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"COCA",NA,8.66666666666667,2.83503372928421,"Californiconus californicus","Califonia Cone Snail","INVERT","MOBILE","AGGREGATED","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"COST",0,NA,0,"Celleporina robertsoniae","Orange Byozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"COTT",NA,0,0,"Cottidae","Unidentified Sculpin Spp","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"CRGI",NA,0,0,"Crassadoma gigantea","Rock Scallop","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CRGI",NA,0,0,"Crassadoma gigantea","Rock Scallop","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CROC",0,NA,0,"Crisia occidentalis","White Tuft Bryozoans","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CRYP",2.5,NA,9.7,"Cryptopleura",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CRYP",2.5,NA,9.7,"Cryptopleura",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CUPI",0,NA,0,"Cucumaria piperata","Salt and Pepper Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CY",0,NA,0,"Corynactis californica","Club-Tipped Anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"CYOS",NA,NA,136.7365,"Stephanocystis osmundacea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CYOS",NA,NA,136.7365,"Stephanocystis osmundacea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CYOS",NA,NA,136.7365,"Stephanocystis osmundacea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CYSP",NA,0,0,"Neobernaya spadicea","Chestnut Cowry","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"CZ",5,NA,8.45,"Chondracanthus spinosus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"CZ",5,NA,8.45,"Chondracanthus spinosus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DIAT",0,NA,0,"Fragilariaceae","diatom mat","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DIL",NA,0,0,"Dermasterias imbricata","Leather Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"DIOR",NA,38.6666666666666,2.09819968666666,"Diopatra ornata","Ornate Tube Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"DIOR",NA,38.6666666666666,2.09819968666666,"Diopatra ornata","Ornate Tube Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"DL",0,NA,0,"Desmarestia ligulata","Acid Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DL",0,NA,0,"Desmarestia ligulata","Acid Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DP",2.5,NA,2.7,"Dictyota",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DP",2.5,NA,2.7,"Dictyota",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DU",0,NA,0,"Dictyopteris undulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"DVAC",NA,0,0,"Rhacochilus vacca","Pile Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"EC",0,NA,0,"Corallinales","Encrusting Coralline","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"ECB",1.25,NA,0.10290436875,"Bryozoa","Encrusting Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"EGME",NA,0,0,"Egregia menziesii","Feather Boa Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"EGME",NA,0,0,"Egregia menziesii","Feather Boa Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"EJAC",NA,0,0,"Embiotoca jacksoni","Black Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"ER",0,NA,0,"Rhodophyta","Encrusting red algae","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"ES",0,NA,0,"Demospongiae","Encrusting sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"EUCL",0,NA,0,"Euherdmania claviformis","Tunic-Band Compound Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"EUPO",NA,0,0,"Eudistylia polymorpha","Feather Duster Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"EUPO",NA,0,0,"Eudistylia polymorpha","Feather Duster Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"EUQU",NA,0,0,"Eupentacta quinquesemita","White Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"EUQU",NA,0,0,"Eupentacta quinquesemita","White Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"FB",0,NA,0,"Ectocarpaceae","Filamentous brown & Diatom Mats","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"FB",0,NA,0,"Ectocarpaceae","Filamentous brown & Diatom Mats","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"FR",0,NA,0,"Rhodophyta","filamentous red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"FR",0,NA,0,"Rhodophyta","filamentous red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"FTHR",2.5,NA,1.75,"Ceramiales","Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"FTHR",2.5,NA,1.75,"Ceramiales","Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"GR",0,NA,0,"Gelidium","Agarweed","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"GR",0,NA,0,"Gelidium","Agarweed","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"GS",0,NA,0,"Gracilaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"GS",0,NA,0,"Gracilaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"GYSP",0,NA,0,"Gymnogongrus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"GYSP",0,NA,0,"Gymnogongrus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"HARG",NA,0,0,"Hyperprosopon argenteum","Walleye Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"HARU",NA,0,0,"Haliotis rufescens","Red Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"HCAR",NA,0,0,"Hypsurus caryi","Rainbow Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"HROS",NA,0,0,"Heterostichus rostratus","Giant Kelpfish","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"HROS",NA,0,0,"Heterostichus rostratus","Giant Kelpfish","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"HRUB",NA,0,0,"Hypsypops rubicundus","Garibaldi","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"HSEM",NA,0,0,"Halichoeres semicinctus ","Rock Wrasse","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"IR",0,NA,0,"Iridaea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"KEKE",NA,0.0125,0.635414559753153,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"LAFA",NA,0,0,"Laminaria farlowii","Oar Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"LAFA",NA,0,0,"Laminaria farlowii","Oar Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"LHIR",NA,0,0,"Leiocottus hirundo","Lavender Sculpin","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"LIGL",NA,1.67916666666667,63.4323476662799,"Lithopoma","Wavey Turbin Snail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"LINU",0,NA,0,"Lissothuria nutriens","Scarlet Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"LNUT",0,NA,0,"Leucilla nuttingi","Urn Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"LOCH",NA,0,0,"Leptogorgia chilensis","Red Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"LOCH",NA,0,0,"Leptogorgia chilensis","Red Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"LOGR",NA,0,0,"Loxorhynchus grandis","Sheep Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"LS",0,NA,0,"Laurencia",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"LS",0,NA,0,"Laurencia",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"LX",0,NA,0,"Osmundea spectabilis",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"MAPY",NA,10.125,875.61,"Macrocystis pyrifera","Giant Kelp","ALGAE","SESSILE","SOLITARY","GIANT KELP","REFU1","207"
2018,10,"REFU",1,"MAPY",NA,10.125,875.61,"Macrocystis pyrifera","Giant Kelp","ALGAE","SESSILE","SOLITARY","GIANT KELP","REFU1","207"
2018,10,"REFU",1,"MCAL",NA,0,0,"Medialuna californiensis","Halfmoon","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"MECR",NA,0,0,"Megathura crenulata","Giant Key Hole Limpet","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"MIID",NA,0,0,"Mitra idae","Ida's Mitre","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"MUCA",NA,0,0,"Muricea californica","California Golden Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"MUCA",NA,0,0,"Muricea californica","California Golden Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"MUFR",NA,0,0,"Muricea fruticosa","Brown Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"MUFR",NA,0,0,"Muricea fruticosa","Brown Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"NONO",NA,0,0,"Norrisia norrisii","Norris's Topsnail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"OCAL",NA,0.0875,1.36935,"Oxyjulis californica","Senorita","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"OCTO",NA,0.05,0.439630723698708,"Octopus",NA,"INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"OCTO",NA,0.05,0.439630723698708,"Octopus",NA,"INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"OPES",NA,0,0,"Ophioplocus esmarki","Smooth Brittle Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"OPES",NA,0,0,"Ophioplocus esmarki","Smooth Brittle Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"OPIC",NA,0,0,"Oxylebius pictus","Painted Greenling","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"OPSP",NA,7.5,2.36883358293449,"Ophiothrix spiculata","Spiny Brittle Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"PA",0,NA,0,"Phragmatopoma californica","Colonial Sand Tube Worm","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PACA",NA,53.6666666666666,3456.11584856404,"Parapholas californica","Scaleside Piddock","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PACA",NA,53.6666666666666,3456.11584856404,"Parapholas californica","Scaleside Piddock","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PAFI",NA,1,1.76205308236725,"Pachycerianthus fimbriatus","Tube Dwelling Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PAFI",NA,1,1.76205308236725,"Pachycerianthus fimbriatus","Tube Dwelling Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PAIN",NA,0.0125,1.19523809604939,"Panulirus interruptus","California Spiny Lobster","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"PAPA",NA,0,0,"Apostichopus parvimensis","Warty Sea Cucumber","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"PAST",NA,0,0,"Paracyathus stearnsi","Brown Cup Coral","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PAST",NA,0,0,"Paracyathus stearnsi","Brown Cup Coral","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PCAL",NA,0,0,"Paralichthys californicus","California Halibut","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"PCLA",NA,0.0375,1.5759,"Paralabrax clathratus","Kelp Bass","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"PFUR",NA,0,0,"Phanerodon furcatus","White Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"PGL",NA,0,0,"Pisaster giganteus","Giant Spined Sea Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"PHSE",0,NA,0,"Phycodrys setchellii",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PL",0,NA,0,"Prionitis lanceolata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PL",0,NA,0,"Prionitis lanceolata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PNEB",NA,0,0,"Paralabrax nebulifer","Barred Sandbass","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"POL",NA,0,0,"Pisaster ochraceus","Ochre sea star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"POLA",0,NA,0,"Polyneura latissima",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"POLA",0,NA,0,"Polyneura latissima",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PRSP",0,NA,0,"Prionitis linearis",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PRSP",0,NA,0,"Prionitis linearis",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PRUB",NA,0,0,"Pachythyone rubra",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PRUB",NA,0,0,"Pachythyone rubra",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"PTCA",NA,0,0,"Pterygophora californica","Palm Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PTCA",NA,0,0,"Pterygophora californica","Palm Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"PUPR",NA,0,0,"Pugettia producta","Kelp Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"R",12.5,NA,15.25,"Rhodymenia californica",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"R",12.5,NA,15.25,"Rhodymenia californica",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"RAT",2.5,NA,1.675,"Rhodophyta","Red algal turf","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"RAT",2.5,NA,1.675,"Rhodophyta","Red algal turf","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"RTOX",NA,0,0,"Rhacochilus toxotes","Rubberlip Surfperch","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"SABW",0,NA,0,"Sabellidae","Sabellid Wom","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"SABW",0,NA,0,"Sabellidae","Sabellid Wom","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"SAFU",0,NA,0,"Sarcodiotheca furcata",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SAFU",0,NA,0,"Sarcodiotheca furcata",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SAHO",NA,0.833333333333333,0.191666666666667,"Sargassum horneri",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SAHO",NA,0.833333333333333,0.191666666666667,"Sargassum horneri",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SAHO",NA,0.833333333333333,0.191666666666667,"Sargassum horneri",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SAHO",NA,0.833333333333333,0.191666666666667,"Sargassum horneri",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SATR",NA,0,0,"Sebastes atrovirens","Kelp Rockfish","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"SCCA",0,NA,0,"Scinaia confusa",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SCCA",0,NA,0,"Scinaia confusa",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","REFU1","207"
2018,10,"REFU",1,"SE",1.25,NA,0.56511675,"Thylacodes squamigerus","Scaled Worm Snail","INVERT","SESSILE","SOLITARY","SESSILE INVERT","REFU1","207"
2018,10,"REFU",1,"SFL",NA,0,0,"Mesocentrotus franciscanus","Red Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"SFL",NA,0,0,"Mesocentrotus franciscanus","Red Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
2018,10,"REFU",1,"SGUT",NA,0,0,"Scorpaena guttata","California Scorpionfish","FISH","MOBILE","SOLITARY","FISH","REFU1","207"
2018,10,"REFU",1,"SKE",NA,1.5,0.993442455333496,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","REFU1","207"
